transaction_id,account_id,transaction_type,amount,transaction_date,description
4716,130,Debit,3777.05,2024-02-22,Think music Mr total.
4717,166,Credit,2862.3,2022-03-05,
4718,314,Credit,1769.02,2024-03-27,Factor professional want subject.
4719,433,Credit,2856.56,2019-12-01,Both attention recently enjoy before.
4720,476,Credit,2688.19,,Feel usually long sense itself.
4721,765,Debit,1732.11,2020-02-02,Place certain her contain.
4722,966,Debit,3184.85,2019-10-25,I team magazine agency because.
4723,599,Credit,3828.42,2021-01-05,Ever level finally understand require.
4724,761,Credit,2748.89,,Which sea avoid open data race focus.
4725,195,Debit,1268.01,2024-07-05,Concern meet above will room Democrat.
4726,69,Credit,1999.75,2019-12-23,Leg people partner interview quality most space.
4727,108,Debit,4576.74,2020-01-12,West different degree power.
4728,531,Debit,1379.59,2022-01-30,Describe scientist voice drug small next citizen.
4729,18,Debit,,,Letter suffer strong.
4730,458,Credit,3242.32,2021-11-02,
4731,398,Credit,2218.92,2023-10-29,Network soldier whose song find structure area.
4732,922,Credit,,2021-12-08,
4733,30,Credit,2551.61,2021-06-05,
4734,205,Credit,4135.06,2024-08-24,Sign central late peace economy sister.
4735,769,Debit,4638.86,2024-05-26,Seven walk ready. Letter mouth kid ready.
4736,918,Credit,3410.15,2024-04-09,Again same particular can guy challenge seat.
4737,100,Debit,2488.55,2020-11-19,
4738,782,Debit,2790.53,2021-09-25,Real animal wonder sing.
4739,749,Debit,671.2,2020-06-23,
4740,699,Debit,2106.47,2020-03-30,
4741,269,Debit,4028.85,,Of control popular heart.
4742,711,Credit,2744.17,2020-03-23,Store now PM public.
4743,543,Credit,2569.59,2022-05-09,
4744,794,Debit,3874.95,2022-01-16,Bad dark help prevent such guess.
4745,685,Credit,3178.37,2020-01-04,Base various continue wear. Say police outside.
4746,113,Credit,3964.31,2020-07-03,Thus tonight drive all growth fund seek.
4747,15,Credit,46.78,2022-12-09,Level community cultural seem painting choose.
4748,15,Credit,3571.69,2024-05-04,Them none effect care teacher rise develop.
4749,893,Debit,3355.22,2022-07-18,Area top pretty source doctor whole.
4750,477,Credit,1347.09,2023-11-13,Thing end physical entire.
4751,773,Debit,3080.74,2023-12-02,Writer call body reality top although player it.
4752,250,Credit,3189.31,2021-05-22,Our one magazine writer live we.
4753,46,Credit,,2024-06-14,
4754,226,Debit,4050.45,2020-06-20,Manager between kitchen break popular.
4755,223,Credit,3204.54,2023-08-25,Specific eight else yeah.
4756,302,Debit,531.44,2023-07-31,
4757,147,Credit,268.45,2020-11-19,Front perhaps owner force less fill.
4758,284,Credit,1298.21,2023-12-12,Issue media lose practice the sort.
4759,958,Debit,3602.9,2022-04-13,New again letter run move painting agency be.
4760,53,Credit,,2021-12-14,Early south us government onto bank country.
4761,296,Debit,,,Government meet home peace officer.
4762,675,Debit,4231.33,2024-02-10,Pass approach provide.
4763,866,Debit,569.04,2024-02-11,However father meet enter.
4764,613,Debit,4095.07,2021-09-21,
4765,164,Debit,4925.61,2024-08-30,College war often area key decide less.
4766,427,Credit,2285.99,2022-03-24,Future throughout available few.
4767,292,Debit,349.21,2023-11-29,Fire bill usually.
4768,693,Credit,4815.79,2021-07-25,Doctor future reduce character defense series.
4769,506,Credit,716.3,2023-02-16,Run work away huge.
4770,525,Credit,3028.25,2022-04-21,Southern reveal adult situation prove.
4771,280,Debit,2025.95,2023-05-07,
4772,532,Credit,288.09,2020-07-09,Change director third production not effort firm.
4773,111,Credit,1649.07,2024-01-28,Pressure see see near. Senior why hold two.
4774,804,Debit,1108.65,2019-12-28,Some Congress situation use record.
4775,319,Credit,3234.15,2021-03-30,Security trip whatever close exist onto.
4776,779,Debit,,2020-12-12,
4777,954,Debit,1947.44,2024-07-22,Owner rich rise choice.
4778,376,Credit,3594.65,2022-10-06,Less everybody family himself.
4779,691,Credit,357.17,2024-07-31,Between key any can yes low step town.
4780,975,Debit,,2023-09-27,Subject fine together.
4781,588,Credit,952.42,2021-06-22,Continue rate me doctor able production project.
4782,33,Credit,,2022-11-17,Build treatment new again.
4783,90,Debit,2207.0,,Realize effort far hair executive go actually.
4784,722,Debit,2968.11,2022-01-15,Save thought early check hit.
4785,502,Debit,227.67,2022-06-28,Recent culture themselves law spend throughout.
4786,209,Debit,4852.31,2021-08-31,
4787,577,Credit,2298.48,,
4788,804,Debit,1399.78,2020-02-14,
4789,228,Credit,2701.5,2023-12-11,Table finally lay test wind nice.
4790,496,Credit,1826.53,2022-12-14,
4791,189,Credit,4723.49,2021-02-04,Past learn pressure character if if should.
4792,837,Debit,1078.34,,General him religious great population.
4793,363,Debit,213.67,2024-06-16,Key where purpose research check check.
4794,827,Debit,2435.57,2022-12-29,Wait image reveal clearly.
4795,655,Debit,1780.05,2021-09-20,
4796,645,Debit,4234.8,2022-05-09,
4797,115,Debit,2449.17,2019-12-19,Discover individual could he.
4798,144,Credit,4860.98,2021-02-03,Which major offer.
4799,672,Credit,,2019-12-09,Policy serious improve cold why image still.
4800,774,Credit,324.45,2020-07-30,
4801,952,Credit,3332.84,2021-06-18,
4802,701,Debit,1459.26,2021-02-05,Record herself cold describe.
4803,639,Credit,2664.69,2020-05-19,
4804,94,Debit,4589.29,2020-02-27,Course stock house glass over understand.
4805,711,Debit,3587.01,2022-10-31,
4806,178,Debit,3321.24,2020-09-29,Reduce film fall city take.
4807,290,Debit,402.24,2023-08-29,Home along floor cell modern father.
4808,110,Credit,2839.23,,Must reflect common area money partner east.
4809,929,Credit,3792.89,2023-01-04,
4810,26,Credit,2579.42,2019-11-26,Man your day. Agree charge friend popular.
4811,185,Debit,3336.42,,
4812,122,Debit,1837.82,2024-08-05,Change because believe wide expect radio fund.
4813,406,Credit,,2020-12-16,Stay ok glass especially thousand trouble.
4814,734,Debit,2499.75,2021-05-09,Cell community speech doctor rich room.
4815,543,Debit,4029.0,2020-06-22,
4816,986,Debit,982.88,2023-05-16,Apply different cover garden data size strategy.
4817,579,Debit,755.19,2024-01-19,Administration development hope off attention.
4818,504,Debit,3781.69,2024-05-29,Try special even onto here then budget.
4819,594,Credit,4213.38,2021-06-22,Attention toward stock expect maintain quality.
4820,180,Debit,1405.32,2023-07-23,Learn from finally culture.
4821,756,Debit,4500.96,2023-03-06,High game receive.
4822,761,Credit,3419.68,2020-08-20,Project group your he address.
4823,361,Debit,2622.27,2023-10-08,Every city also.
4824,192,Debit,1971.9,2022-03-22,To design keep team especially order public.
4825,39,Debit,4807.59,2021-07-18,Pick century body sing baby term dog.
4826,164,Debit,3555.95,2022-09-07,Threat ask require only art.
4827,517,Debit,2252.99,2024-06-29,Lose travel training computer out whatever.
4828,640,Debit,4983.17,2022-02-25,Camera through eight level crime.
4829,443,Credit,,2020-07-14,Once drive small rise own goal sense.
4830,548,Debit,2434.78,2021-08-12,Network strong group impact.
4831,816,Debit,4622.71,2023-12-24,
4832,670,Credit,1148.0,2021-07-15,
4833,423,Debit,2810.52,,
4834,337,Credit,1510.65,2020-10-03,Heart appear nation. Get suffer wait.
4835,968,Credit,2887.8,2019-11-08,
4836,788,Debit,3772.95,2021-07-03,Coach support myself generation heart rest.
4837,589,Debit,4638.3,2019-11-11,Trouble a simple.
4838,371,Debit,471.64,2022-04-15,Group catch visit pressure answer pick second.
4839,813,Debit,4127.04,2020-05-13,Life choose much hold range tough.
4840,155,Debit,1448.91,2022-08-07,
4841,25,Debit,3011.6,2024-04-22,Must force already final mean day expert.
4842,832,Credit,1887.99,2023-07-22,Speak piece model miss enough job.
4843,194,Credit,1489.99,2020-04-09,
4844,228,Credit,866.7,2023-09-26,
4845,543,Debit,2617.37,2020-07-14,
4846,802,Debit,2784.41,2024-03-28,Much water difference push.
4847,478,Debit,4165.75,2023-09-25,Computer start leave left per.
4848,348,Credit,1936.15,2024-07-19,Though executive build community.
4849,224,Debit,,2021-03-29,Eye item small defense.
4850,64,Credit,,2021-04-17,Gas rich modern to.
4851,548,Debit,641.52,2022-02-12,Never air enjoy.
4852,133,Credit,2420.96,,Wear capital few. Outside million song.
4853,584,Debit,3873.47,2024-08-13,Family court my occur media another education.
4854,654,Credit,3182.16,,Leg bit whole little new.
4855,855,Debit,2994.04,2024-04-28,His issue hold toward part coach.
4856,719,Debit,2422.59,2019-10-16,Wonder book recently even win.
4857,619,Debit,2634.93,2021-12-27,Machine research add.
4858,130,Debit,1868.09,2023-06-01,Push other evening discuss.
4859,653,Debit,4527.27,2021-04-14,Let officer voice themselves hair question.
4860,844,Debit,,2019-12-30,End enter anyone day official bed why.
4861,140,Debit,,,Because air ahead north build.
4862,15,Credit,2650.86,2022-07-22,Find prevent onto growth do.
4863,587,Credit,2838.67,2022-06-20,
4864,777,Credit,3593.4,2020-02-24,Friend father per. Also beautiful put someone.
4865,180,Credit,,2020-03-09,
4866,767,Debit,1015.44,2020-11-06,
4867,703,Credit,1381.21,2024-08-04,
4868,163,Debit,2178.56,2020-01-09,Eat few after different young finally.
4869,848,Credit,3849.52,2022-09-03,
4870,827,Credit,2864.69,2023-07-03,Customer list talk discuss final two.
4871,395,Credit,563.71,2020-01-07,People each themselves.
4872,984,Credit,3074.64,2020-04-22,Prevent lot trip class. Boy away material send.
4873,53,Debit,2405.09,2022-05-24,
4874,147,Credit,3135.84,,Social where whether prove garden enjoy.
4875,534,Debit,3190.78,2021-07-05,Should program wish happen. Him quite face.
4876,783,Credit,850.22,2023-08-21,Government person collection young rule.
4877,197,Debit,4566.32,2023-04-10,
4878,653,Debit,2841.55,2024-06-04,Young particularly late involve agent election.
4879,390,Credit,2996.45,2019-09-18,
4880,655,Credit,2773.6,2021-08-12,
4881,133,Debit,817.93,2021-11-15,Remain behavior result decade.
4882,193,Credit,1381.51,2020-09-30,
4883,954,Credit,,2021-11-17,
4884,83,Credit,1181.25,2021-01-06,Upon probably goal race lot.
4885,582,Debit,645.16,2024-04-03,Shake century back leader quality hear we.
4886,396,Credit,1009.49,2022-04-14,Describe everybody in media subject arrive hair.
4887,664,Debit,3240.69,2023-07-18,Evening her boy record mean house culture.
4888,414,Debit,520.65,2022-11-26,Total order edge evidence might.
4889,789,Debit,2144.79,2020-07-17,Win positive treatment small writer right little.
4890,940,Credit,4210.7,2023-11-04,Institution report again school authority study.
4891,915,Credit,687.06,2024-08-28,Their figure style community compare.
4892,607,Credit,3923.1,2022-02-10,
4893,691,Debit,2312.0,2019-12-07,Force add draw it pattern radio.
4894,374,Credit,1622.5,2023-02-12,
4895,340,Credit,3376.34,2024-02-01,Type would will generation.
4896,216,Credit,4069.02,,Gun protect according nearly build there option.
4897,272,Debit,,2024-04-02,Author century lead concern.
4898,628,Debit,2737.61,2022-05-22,Throughout city news senior right few can whole.
4899,684,Credit,4471.78,2021-07-04,Build deal claim miss fly.
4900,484,Debit,2735.35,2022-05-24,Choose involve yes college behind that.
4901,890,Debit,3416.33,2023-04-29,Since rock young down foreign evidence church.
4902,168,Credit,4234.69,2022-05-02,
4903,907,Debit,4452.81,2023-05-06,
4904,486,Debit,1011.14,2021-11-29,Pass nature director part.
4905,51,Debit,4951.25,2020-08-11,Since kitchen cultural.
4906,426,Debit,4124.77,2021-02-17,
4907,888,Debit,3973.88,2024-07-24,Deal that whole receive camera.
4908,906,Credit,,2022-01-28,Quite whatever positive vote according recent.
4909,896,Debit,334.44,2024-02-01,Fill where prove region.
4910,43,Debit,1436.84,2023-01-24,Hold growth once remain.
4911,65,Credit,4545.62,,
4912,900,Debit,2853.31,2020-10-31,
4913,673,Debit,1848.3,2020-08-10,Check owner for upon try.
4914,11,Debit,,2024-01-12,Appear various dark.
4915,838,Credit,1203.3,2020-03-07,Message attorney son garden drive make.
4916,808,Credit,2728.56,2020-10-12,Partner our free level indicate.
4917,3,Debit,788.97,2022-02-06,
4918,483,Credit,3453.54,2020-03-10,
4919,122,Debit,2128.58,2021-10-15,Support music and.
4920,303,Credit,568.57,2020-09-20,More happen loss.
4921,359,Credit,1821.58,2023-02-13,Election pretty ready easy add hotel.
4922,267,Debit,390.59,2020-09-19,
4923,793,Debit,4168.11,2020-11-07,
4924,135,Debit,4029.63,2023-02-09,Month every rest seven policy fast draw.
4925,1,Debit,3949.12,2020-11-28,Play PM little save listen bit.
4926,564,Credit,571.09,2020-05-17,Letter exist process social.
4927,513,Credit,,2024-07-20,Open alone Congress around rich training life.
4928,816,Credit,2904.13,2021-08-30,Easy difference eye trade see blue else.
4929,215,Debit,482.13,2021-11-05,
4930,221,Debit,1735.15,2022-05-25,Her series worker also very have.
4931,138,Credit,989.48,2020-11-04,
4932,65,Credit,3844.88,2021-07-24,About make thing seven trade leave body.
4933,812,Debit,138.89,2024-08-25,Seek find no.
4934,593,Credit,3988.45,2022-03-23,Tax her present every large.
4935,96,Credit,4376.97,2023-10-10,According push best color for.
4936,268,Credit,1639.96,2020-03-21,
4937,758,Debit,3258.32,2022-06-20,Letter how his.
4938,183,Credit,2575.72,2020-06-08,Second view though wife dog position sit.
4939,15,Credit,1245.92,,Within though close find dog so total.
4940,652,Debit,1249.4,2020-11-01,Fund animal might summer doctor score.
4941,571,Debit,679.98,2020-10-15,Staff last herself life then shoulder account.
4942,902,Credit,,2020-10-30,
4943,460,Credit,3829.92,2024-06-13,Late too bring ever low economic.
4944,744,Credit,1660.33,2023-11-22,Whether expert attention management TV.
4945,775,Debit,1542.65,2022-07-24,
4946,229,Debit,670.52,2024-06-01,While offer sing ten pick too population work.
4947,558,Debit,3459.19,2022-04-07,Anyone property sound specific church.
4948,438,Debit,4883.59,2023-03-04,Although machine reality usually discover.
4949,387,Credit,2740.01,2020-01-07,
4950,521,Credit,1957.86,2021-06-26,Answer full account behind without.
4951,502,Debit,3702.42,2020-08-31,Up whether available establish.
4952,802,Debit,664.67,2023-11-01,
4953,657,Credit,2337.74,2021-09-19,Growth several road which air.
4954,258,Debit,4711.03,2022-09-30,Occur push window education.
4955,654,Debit,416.0,2024-01-10,Break use low thing.
4956,505,Debit,4330.58,2022-06-27,Several huge pay himself. Front specific ever.
4957,99,Credit,,2020-11-18,
4958,14,Credit,448.28,2022-06-20,Religious already book economic wide.
4959,270,Debit,2049.33,2020-09-30,Mind camera large food think.
4960,264,Credit,4524.63,2024-08-22,Movement card write Mrs.
4961,977,Credit,2620.29,2022-09-27,Particularly just prepare possible western show.
4962,576,Debit,2460.93,2021-08-30,Born affect develop board interesting.
4963,978,Credit,,2021-03-27,Write soldier economic yeah clear fight serious.
4964,960,Debit,3341.72,2020-07-20,Medical represent fight poor better more.
4965,649,Credit,823.86,2023-09-20,Animal position cost decade so five.
4966,994,Debit,2190.61,2021-02-20,Report arm total paper east operation father.
4967,515,Debit,4041.76,2022-02-16,Draw smile among billion material establish.
4968,217,Debit,4861.32,2024-08-23,Attack would project.
4969,946,Credit,,2024-01-18,Deep expect space reveal.
4970,764,Credit,3531.13,2022-02-22,Add part along site shoulder level foreign give.
4971,100,Credit,3860.09,2020-12-21,About never close they friend moment.
4972,785,Debit,869.36,2021-10-25,
4973,244,Credit,1343.29,2024-01-31,Process trouble suddenly tonight tonight current.
4974,92,Debit,679.56,2023-02-24,Under front power get campaign.
4975,604,Debit,3438.99,2021-04-09,There state special right.
4976,638,Credit,,2020-10-10,And charge world sign into require.
4977,120,Debit,119.68,2021-05-04,Himself pressure summer type executive old firm.
4978,30,Credit,1585.04,2023-08-07,Newspaper full front issue. Hospital him game.
4979,594,Debit,2928.68,2022-03-22,Enter candidate Democrat among.
4980,921,Credit,898.14,2021-08-04,
4981,190,Debit,3825.47,2022-01-16,Score want knowledge hope.
4982,477,Credit,2374.64,,Blue fall current born population.
4983,223,Credit,193.71,,
4984,634,Debit,4923.13,2020-10-01,End kid tough theory.
4985,55,Credit,,2023-11-08,Chair quickly should threat ok.
4986,17,Credit,1091.99,2020-11-18,Their institution staff more its work event book.
4987,596,Credit,1844.33,2022-02-15,Tax natural term lose always indeed.
4988,133,Debit,,2021-09-17,Wrong plant opportunity as commercial others.
4989,114,Debit,1856.74,2022-05-12,Magazine environmental fall.
4990,95,Debit,4100.13,2023-01-08,
